isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780684852225,0684852225,Close Range,Wyoming Stories,Annie Proulx,Fiction,http://books.google.com/books/content?id=-u1PWw7Q2ZAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A collection of short stories, which includes the short story, Brokeback Mountain.",2000.0,3.99,285.0,12219.0
9780688052300,0688052304,Zen and the Art of Motorcycle Maintenance,An Inquiry Into Values,Robert M. Pirsig,Essentialism (Philosophy),http://books.google.com/books/content?id=jOGwxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The novel, published in 1974, uses a long motorcycle trip to frame a prolonged exploration of the world of ideas, about life and how best to live it. It references perspectives from Western and Eastern Civilizations as it explores the central question of the how to pursue technology so that human life is enriched rather than degraded. Narrated in the first person, it incorporates a parallel presentation of trip details and an ongoing retrospective concerning dramatic events from the Narrator's past, creating rich symbolism and including numerous analogies reinforcing the overall theme of coming to terms with the mysteries of why we exist and how best to live.",1984.0,3.77,412.0,414.0
9780691019628,0691019622,Fear and Trembling,And The Sickness Unto Death,Soren Aabye Kierkegaard;Søren Kierkegaard,Christianity,,"The two books comprised in this volume are in greater demand than any other works of Kierkegaard. This preference is a credit to the public taste, for Kierkegaard himself called them ""the most perfect books I have written,"" though in this commendation he included The Concept of Dread, and later stretched it to include Training in Christianity.",1954.0,4.1,420.0,495.0
9780706425611,0706425618,The Time Machine,The Island of Dr Moreau ; The Invisible Man ; The First Men on the Moon ; The Food of the Gods ; In the Days of the Comet ; The War of the Worlds,Herbert George Wells,"Science fiction, English",,,1985.0,4.13,828.0,4.0
9780719045783,0719045789,Orientalism,"History, Theory and the Arts",John MacKenzie;John MacDonald MacKenzie,Art,http://books.google.com/books/content?id=Hwhwfod4rTEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The Orientalism debate, inspired by the work of Edward Said, has been a major source of cross-disciplinary controversy. This work offers a re-evaluation of this vast literature of Orientalism by a historian of imperalism, giving it a historical perspective",1995.0,2.95,256.0,12.0
9780722533949,0722533942,The Valkyries,,Paulo Coelho,Angels,http://books.google.com/books/content?id=89VH5qQpmnoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The author was instructed by his mysterious spiritual master to find and speak to his guardian angel to overcome his dark past. This book gives an account of his quest into the Mojave desert where he encountered angelic beings who challenged him to follow his dreams.,1996.0,3.31,243.0,16151.0
9780736909525,0736909524,The Rapture,,Tim F. LaHaye,Religion,http://books.google.com/books/content?id=xUgNAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The author of more than 40 books, LaHaye says The Rapture is the result of the most comprehensive study and research effort of his career. His complete, compelling defense of the pre-Tribulation theory prides a timeline and chart of the events of the Rapture, a strong case against mid- and post-Tribulation theories and more.",1998.0,3.52,256.0,4.0
9780739409558,0739409557,The Lord of the Rings,,,"Baggins, Frodo (Fictitious character)",,"An epic detailing the Great War of the Ring, a struggle between good and evil in Middle-Earth, in which the tiny Hobbits play a key role.",2002.0,4.49,1137.0,94.0
9780743223133,0743223136,John Adams,,David McCullough,Biography & Autobiography,http://books.google.com/books/content?id=mtBkcldvD3cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Pulitzer Prize–winning, bestselling biography of America’s founding father and second president that was the basis for the acclaimed HBO series, brilliantly told by master historian David McCullough. In this powerful, epic biography, David McCullough unfolds the adventurous life journey of John Adams, the brilliant, fiercely independent, often irascible, always honest Yankee patriot who spared nothing in his zeal for the American Revolution; who rose to become the second president of the United States and saved the country from blundering into an unnecessary war; who was learned beyond all but a few and regarded by some as “out of his senses”; and whose marriage to the wise and valiant Abigail Adams is one of the moving love stories in American history. This is history on a grand scale—a book about politics and war and social issues, but also about human nature, love, religious faith, virtue, ambition, friendship, and betrayal, and the far-reaching consequences of noble ideas. Above all, John Adams is an enthralling, often surprising story of one of the most important and fascinating Americans who ever lived.",2002.0,4.06,751.0,264047.0
9780743233217,0743233212,Them,Adventures with Extremists,Jon Ronson,Political Science,http://books.google.com/books/content?id=ArxxlAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From the bestselling author of The Psychopath Test: A Journey Through the Madness Industry and So You’ve Been Publicly Shamed. A wide variety of extremist groups -- Islamic fundamentalists, neo-Nazis -- share the oddly similar belief that a tiny shadowy elite rule the world from a secret room. In Them, journalist Jon Ronson has joined the extremists to track down the fabled secret room. As a journalist and a Jew, Ronson was often considered one of ""Them"" but he had no idea if their meetings actually took place. Was he just not invited? Them takes us across three continents and into the secret room. Along the way he meets Omar Bakri Mohammed, considered one of the most dangerous men in Great Britain, PR-savvy Ku Klux Klan Grand Wizard Thom Robb, and the survivors of Ruby Ridge. He is chased by men in dark glasses and unmasked as a Jew in the middle of a Jihad training camp. In the forests of northern California he even witnesses CEOs and leading politicians -- like Dick Cheney and George Bush -- undertake a bizarre owl ritual. Ronson's investigations, by turns creepy and comical, reveal some alarming things about the looking-glass world of ""us"" and ""them."" Them is a deep and fascinating look at the lives and minds of extremists. Are the extremists onto something? Or is Jon Ronson becoming one of them?",2003.0,3.95,336.0,11066.0
9780743255783,074325578X,Frankenstein,A Kaplan SAT Score-Raising Classic,Mary Wollstonecraft Shelley,Fiction,http://books.google.com/books/content?id=OB6cYGw12UAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The story of Dr. Frankenstein and the obsessive experiment that leads to the creation of a monstrous and deadly creature is accompanied by 629 SAT vocabulary words highlighted and defined on pages opposite those of the text.,2003.0,3.78,448.0,18.0
9780743262170,0743262174,"Cry, the Beloved Country",,Alan Paton,Fiction,http://books.google.com/books/content?id=dSJ8gNyS-NMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An Oprah Book Club selection, Cry, the Beloved Country, the most famous and important novel in South Africa’s history, was an immediate worldwide bestseller in 1948. Alan Paton’s impassioned novel about a black man’s country under white man’s law is a work of searing beauty. Cry, the beloved country, for the unborn child that is the inheritor of our fear. Let him not love the earth too deeply. Let him not laugh too gladly when the water runs through his fingers, nor stand too silent when the setting sun makes red the veld with fire. Let him not be too moved when the birds of his land are singing, nor give too much of his heart to a mountain or valley. For fear will rob him of all if he gives too much. The eminent literary critic Lewis Gannett wrote, “We have had many novels from statesmen and reformers, almost all bad; many novels from poets, almost all thin. In Alan Paton’s Cry, the Beloved Country the statesman, the poet and the novelist meet in a unique harmony.” Cry, the Beloved Country is the deeply moving story of the Zulu pastor Stephen Kumalo and his son, Absalom, set against the background of a land and a people riven by racial injustice. Remarkable for its lyricism, unforgettable for character and incident, Cry, the Beloved Country is a classic work of love and hope, courage and endurance, born of the dignity of man.",1987.0,3.89,316.0,3035.0
9780743272933,0743272935,The Good Earth,,Pearl S. Buck,Fiction,http://books.google.com/books/content?id=U6OgdLXPwvAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,A Chinese peasant overcomes the forces of nature and the frailties of human nature to become a wealthy landowner.,2004.0,3.98,357.0,3908.0
9780743422079,0743422074,Blink-182,Tales from Beneath Your Mom,Blink-182;Anne Hoppus;Tom Delonge;Mark Hoppus;Travis Barker,Biography & Autobiography,http://books.google.com/books/content?id=CzH6_3CiNMYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents a behind-the-scenes look at the band, including their life on the road, videos, and backstage antics.",2001.0,4.4,112.0,158.0
9780743437493,0743437497,The Shining,,Stephen King,Fiction,http://books.google.com/books/content?id=vUZoxITGufkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Jack Torrance sees his stint as winter caretaker of a Colorado hotel as a way back from failure, his wife sees it as a chance to preserve their family, and their five-year-old son sees the evil waiting just for them, as they journey into a world in which old horrors come to life to destroy the living. Reprint.",2002.0,4.21,505.0,1283.0
9780743454537,0743454537,My Sister's Keeper,A Novel,Jodi Picoult,Fiction,http://books.google.com/books/content?id=vGZSso_uyWsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A popular novel about a girl suing her parents because they want her to donate a kidney to her sister was named by the American Library Association as one of the top 10 books banned in 2009, with the novel being pulled from the shelves for a host of reasons, including homosexuality, sexually explicit material, religious viewpoint, drugs and suicide. Reprint. A best-selling book.",2005.0,4.07,423.0,950402.0
9780743455961,0743455967,On Writing,,Stephen King,Biography & Autobiography,http://books.google.com/books/content?id=d999Z2KbZJYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,The author shares his insights into the craft of writing and offers a humorous perspective on his own experience as a writer.,2002.0,4.33,320.0,160056.0
9780743467544,074346754X,Homecoming,,Christie Golden,Fiction,http://books.google.com/books/content?id=fYBwQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After seven years trapped in the Delta Quadrant, Admiral Kathryn Janeway and the crew of Voyager miraculously find their way home, where they find new opportunities, adventures, and reunions with loved ones, until a mysterious cybernetic plague strikes Earth, transforming humans into a new generation of Borg. Original.",2003.0,3.91,262.0,1515.0
9780743477109,0743477103,Macbeth,,William Shakespeare,Drama,http://books.google.com/books/content?id=wemvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Offers explanatory notes on pages facing the text of the play, as well as an introduction to Shakespeare's language, life, and theater.",2003.0,3.89,246.0,560816.0
