isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description
9780590255226,0590255223,Something Fishy at Macdonald Hall,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=Cdw3HQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Just as the Headmaster of Macdonald Hall is on the verge of retirement, a wave of practical jokes hits the school, and roommates Bruno and Boots become prime suspects.",2000.0,4.04,208.0,901.0,0,25.0,29
9780590317672,0590317679,Run,,William Sleator,Detective and mystery stories,http://books.google.com/books/content?id=ctBxKTLJoyYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Three teen-agers, thrown together by chance in an isolated house, become increasingly aware of a threat lurking in the darkness outside.",1973.0,3.07,137.0,53.0,0,52.0,21
9780590321143,0590321145,Blind Flight,,Hilary Milton,Blind,http://books.google.com/books/content?id=4BiSkciyNYIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Flying with her uncle in his small plane, 13-year-old Debbie who has been blind for about a year must suddenly take control of the plane when her uncle loses consciousness.",1982.0,3.71,122.0,23.0,0,43.0,30
9780590326292,0590326295,Trapped!,,Arthur Roth,Survival,http://books.google.com/books/content?id=ZjL0QlkKzBIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1983.0,3.71,119.0,86.0,1,42.0,0
9780590407328,0590407325,The Trolley Car Family,,Eleanor Clymer,Family life,,The Parker's acquisition of an old trolley car results in a delightful summer in the country and a new job for Father.,1987.0,4.14,256.0,300.0,0,38.0,22
9780590413817,0590413813,Mrs. Piggle-Wiggle's farm,,Betty MacDonald,Behavior,http://books.google.com/books/content?id=kwVoNYhvKuMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Mrs. Piggle-Wiggle cured a child who could not tell the truth, another who neglected her pets, and a boy who broke everything in sight.",1987.0,4.16,128.0,63.0,0,38.0,24
9780590419277,0590419277,Radio Fifth Grade,,Gordon Korman,Juvenile Fiction,http://books.google.com/books/content?id=F65B2m_PckgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Mayhem breaks out in the fifth grade when the Venice Menace bullies his classmates into letting him become a regular guest on ""Kidsview,"" the school's radio program.",1991.0,3.55,192.0,509.0,0,34.0,27
9780590422673,0590422677,Avalanche,,Arthur Roth,Adult education,,"Chris Palmer is always competing with his brother, a star athlete. During a skiing trip, his rifle sets off a thundering avalanche, leaving Chris buried alive under a mountain of snow.",1989.0,3.65,144.0,260.0,0,36.0,31
9780590425575,0590425579,Drina Dances Again,,Jean Estoril,Acting,,"When an untimely injury sidelines her from her dancing, Drina joins the cast of a play to keep her mind off her pulled muscle.",1989.0,4.1,186.0,219.0,0,36.0,24
9780590428880,0590428888,Blubberina,,Jahnna N. Malcolm,Ballet,http://books.google.com/books/content?id=isdFgD0YTxYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Because of her plumpness, Gwen is not allowed to go up on pointe and the Bunheads have begun calling her ""Blubberina,"" so the girls mobilize to help Gwen lose that extra weight and get her toe shoes.",1989.0,3.4,135.0,13.0,0,36.0,37
9780590430265,0590430262,The Littles and the Lost Children,,John Peterson,Juvenile Fiction,http://books.google.com/books/content?id=W6hXPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Winkie and Tip Small-Fry, two members of a community of small people, become lost in Trash City, the secret community under the town dump.",1991.0,3.75,112.0,291.0,0,34.0,24
9780590434119,059043411X,Vampires Don't Wear Polka Dots,,Debbie Dadey;Marcia Thornton Jones,Juvenile Fiction,http://books.google.com/books/content?id=QY6a-2MatiMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The third-grade class at Bailey Elementary is convinced that its teacher is a vampire.,1990.0,3.8,80.0,6834.0,0,35.0,14
9780590440615,0590440616,Werewolves Don't Go to Summer Camp,,Debbie Dadey;Marcia Thornton Jones,Juvenile Fiction,http://books.google.com/books/content?id=amxxngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Bailey Elementary School third graders are greeted at camp by Mr. Jenkins, a growling barefoot creature who eats raw hamburgers and avoids lights.",1991.0,3.83,96.0,2119.0,0,34.0,24
9780590444255,0590444255,Koko's Kitten,,Francine Patterson;Ronald H. Cohn,Juvenile Nonfiction,http://books.google.com/books/content?id=OHxxHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Tells the story of a gorilla that communicates with humans using sign language and her love for her kitten, All Ball.",1987.0,4.3,32.0,944.0,0,38.0,21
9780590456807,0590456806,The Stranger,,Caroline B. Cooney,Horror stories.,http://books.google.com/books/content?id=jLemheqAQVkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Drawn to the dark and mysterious Jethro, Nicoletta follows the strange boy to a deserted cave, where she learns his dark secrets.",1993.0,3.55,198.0,55.0,0,32.0,22
9780590475365,0590475363,The mystery of the missing cat,,Gertrude Chandler Warner,Cats,http://books.google.com/books/content?id=TZDsr_QvXZkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The mysterious disappearance of a reclusive neighbor's cat involves the Boxcar children in some complicated detective work.,1994.0,3.8,119.0,3.0,0,31.0,17
9780590488129,0590488120,These Happy Golden Years,,Laura Ingalls Wilder,Adventure stories,http://books.google.com/books/content?id=591ySlNL2r8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Laura has her first experiences as a teacher, and is courted by Almanzo Wilder.",1953.0,4.19,289.0,297.0,0,72.0,14
9780590488150,0590488155,On the Banks of Plum Creek,,Laura Ingalls Wilder,Family,http://books.google.com/books/content?id=DTMo9tftGN8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Laura and her family move to Minnesota where they live in a dugout until a new house is built and face misfortunes caused by flood, blizzard, and grasshoppers.",1965.0,4.2,339.0,187.0,0,60.0,28
9780590598873,0590598872,Babysitters Club,,Ann M. Martin,Juvenile Fiction,http://books.google.com/books/content?id=z3cBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,1995.0,3.85,0.0,5241.0,1,30.0,0
9780590692083,0590692089,Mary Anne and the Little Princess,,Ann M. Martin,Juvenile Fiction,http://books.google.com/books/content?id=Wl30GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Eight-year-old Victoria Kent, distantly in line for the British throne, is spending six months in the states with her parents and Mary Anne is hired as her companion.",1996.0,3.58,142.0,15.0,0,29.0,28
9780590764704,0590764705,"Good-bye Stacey, Good-bye",K,Ann M. Martin,English language,http://books.google.com/books/content?id=BKx1KAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Stacey and her parents are moving back to New York! Not only are the Babysitters losing their treasurer but Claudia is losing her best friend.,1988.0,3.65,132.0,2623.0,0,37.0,25
9780590849029,0590849026,Angels Don't Know Karate,,Debbie Dadey;Marcia Thornton Jones,Juvenile Fiction,,"Miss Angela Michaels, the new karate teacher in Bailey City, who is also the school crossing guard, is so kind and generous that Melody becomes convinced that she is a guardian angel. Original.",1996.0,3.8,67.0,727.0,0,29.0,33
9780590876124,0590876120,The Littles and Their Amazing New Friend,,John Peterson,Juvenile Fiction,http://books.google.com/books/content?id=3uy8G-2RWOAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On a hill above the Big Valley, the Littles make a discovery that changes their world--tiny people are living in the forest up there!",1999.0,3.92,112.0,181.0,0,26.0,24
9780590956161,0590956167,The Meanest Thing to Say,,Bill Cosby;Varnette P. Honeywood,Juvenile Fiction,http://books.google.com/books/content?id=BCaaNgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a new boy in his second grade class tries to get the other students to play a game that involves saying the meanest things possible to one another, Little Bill shows him a better way to make friends.",1997.0,3.53,40.0,956.0,0,28.0,39
9780590975001,0590975005,The BFG,,Roald Dahl,Dreams,http://books.google.com/books/content?id=Az9hbS7zbuUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Summary: Kidnapped from her orphanage by a BFG (Big Friendly Giant), who spends his life blowing happy dreams to children, Sophie concocts with him a plan to save the world from nine other man-gobbling cannibal giants.",1982.0,4.22,207.0,99.0,0,43.0,36
9780590988490,0590988492,Wanted!,,Caroline B. Cooney,Juvenile Fiction,,"When her father is murdered and the police obtain an e-mail confession that implicates her, Alice Robie realizes she will have to flee and prove her innocence. Original.",1997.0,3.68,230.0,1924.0,0,28.0,28
9780595272099,0595272096,Vesco from Wall Street to Castro's Cuba,"The Rise, Fall, and Exile of the King of White Collar Crime",Arthur Herzog,BIOGRAPHY & AUTOBIOGRAPHY,http://books.google.com/books/content?id=RWAP4tMr7PUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The account of Robert Vesco, the Kingfish, who bilked investors of $250 million dollars in the early seventies and fled the country just ahead of the Feds, ultimately landing in Cuba.",2003.0,4.17,408.0,5.0,0,22.0,31
9780595321803,0595321801,The Changeling,,Zilpha Keatley Snyder,Juvenile Fiction,http://books.google.com/books/content?id=bpaT5DgvTdgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Had it not been for the firm belief of two young girls that one of them was a changeling, their lives would have been very different.",2004.0,4.17,228.0,1155.0,0,21.0,26
9780596003067,0596003064,High performance MySQL,"optimization, backups, replication and load balancing",Jeremy D. Zawodny;Derek J. Balling,Computers,http://books.google.com/books/content?id=pspQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A guide for MySQL administrators covers such topics as benchmarking, indexes, the stages of processing a query, hardware configuations, copying data to multiple servers, and preventing hardware failure.",2004.0,4.24,304.0,388.0,0,21.0,28
9780596006624,0596006624,Hackers & Painters,Big Ideas from the Computer Age,Paul Graham,Computers,http://books.google.com/books/content?id=shycAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The author examines issues such as the rightness of web-based applications, the programming language renaissance, spam filtering, the Open Source Movement, Internet startups and more. He also tells important stories about the kinds of people behind technical innovations, revealing their character and their craft.",2004.0,4.06,272.0,6198.0,0,21.0,44
9780596006938,0596006934,IMovie 4 & IDVD,The Missing Manual,David Pogue,Computers,http://books.google.com/books/content?id=iHWandF67TIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Explains how to use the Macintosh video production programs to capture and edit digital videos, apply effects, create DVD menus, and burn DVDs.",2004.0,3.25,496.0,4.0,0,21.0,23
9780596523695,0596523696,Ruby Cookbook,,Lucas Carlson;Leonard Richardson,Computers,http://books.google.com/books/content?id=E_KMa5Zab0MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Provides information on using the Ruby programming language, covering such topics as strings and arrays, XML processing, Ruby on Rails, databases, and graphics.",2006.0,3.82,873.0,163.0,0,19.0,23
9780596527082,059652708X,MySQL Cookbook,,Paul DuBois,Computers,http://books.google.com/books/content?id=hVq4K3px5_kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Describes the features and functions of MySQL 5.0 along with short code pieces and programming examples.,2007.0,3.99,980.0,125.0,0,18.0,16
9780596527419,0596527411,CSS Cookbook,,Christopher Schmitt,Computers,,"Provides information and examples on using CSS to format Web pages, covering such topics as Web typography, links, navigation, page layouts, and Web site design.",2006.0,3.88,516.0,161.0,0,19.0,25
9780606349154,0606349154,One Hundred Years of Solitude,,Gabriel Garcia Marquez;Gregory Rabassa,Fiction,http://books.google.com/books/content?id=VshEPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"One of the 20th century's enduring works, Marquez's masterpiece is the ultimate achievement in a Nobel Prize- winning career. Alternately reverential and comical, this novel weaves the political, personal, and spiritual to bring a new consciousness to storytelling.",2006.0,4.06,417.0,18.0,0,19.0,38
9780609602195,0609602195,The Barefoot Contessa Cookbook,Secrets from the Legendary Specialty Food Store for Simple Food and Party Platters You Can Make at Home,Ina Garten,Cooking,http://books.google.com/books/content?id=5eIVAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents a collection of recipes for appetizers, entrees, desserts, and accompaniments",1999.0,4.15,256.0,27422.0,0,26.0,11
9780609610572,0609610570,Execution,The Discipline of Getting Things Done,Larry Bossidy;Ram Charan;Charles Burck,Business & Economics,http://books.google.com/books/content?id=H-yLDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,An updated edition of the best-selling reference features a new introduction on how to execute necessary business processes in light of today's challenging economic and financial environment. Cowritten by the author of What the CEO Wants You to Know.,2002.0,3.86,278.0,21120.0,0,23.0,39
9780609801406,0609801406,Full House,The Spread of Excellence from Plato to Darwin,Stephen Jay Gould,Science,http://books.google.com/books/content?id=E4JAjd9v8XYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Argues against popular conceptions about the nature of progress and evolution, and shows how variety is the essence of life",1997.0,3.95,256.0,1604.0,0,28.0,20
9780609804247,0609804243,Awakening Intuition,Using Your Mind-Body Network for Insight and Healing,Mona Lisa Schulz,Health & Fitness,http://books.google.com/books/content?id=Krb1esfF0a4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,Explains how to access intuition through the signals given by one's body and feelings in order to attain maximum physical and psychological health,1999.0,3.92,397.0,304.0,0,26.0,23
9780609808344,0609808346,Dispatches from the Tenth Circle,The Best of The Onion,Robert Siegel,Humor,http://books.google.com/books/content?id=7vTrdF38Q_sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Collects articles from The Onion satirizing people and issues including legislators, religion, small towns, anti-tobacco propaganda, celebrities, and Starbucks.",2001.0,4.2,174.0,3443.0,0,24.0,19
